"","X","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance","compressedState","compressedhiddenState","compressedconsistence","postpurity","clusterpurity","truepuritydiff","tcompressedstate"
"213",213,2,4,0.7,22,29,0.201083833249478,10,3,1,2,FALSE,5,5,TRUE,0.222727272727273,0.234596379495488,0.465403620504512,3
"214",214,3,4,0.7,20,51,0.734768855250765,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,5
"215",215,1,4,0.7,12,31,0.745897745945474,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"216",216,2,4,0.7,23,31,0.217912501896657,10,3,1,2,FALSE,5,5,TRUE,0.243478260869565,0.234596379495488,0.465403620504512,3
"217",217,3,4,0.7,36,28,-0.169076330043934,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"218",218,1,4,0.7,10,35,1.01160091167848,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"219",219,2,4,0.7,7,37,1.38629436111989,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"220",220,1,4,0.7,11,29,0.763351439233194,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"221",221,3,4,0.7,25,48,0.497132296633988,15,3,1,2,FALSE,4,5,FALSE,0.644,0.806690907825169,-0.106690907825169,4
"222",222,2,4,0.7,25,31,0.155292884406035,10,3,1,2,FALSE,5,5,TRUE,0.168,0.234596379495488,0.465403620504512,3
"223",223,1,4,0.7,9,23,0.736632292499684,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"224",224,3,4,0.7,21,31,0.287682072451781,15,3,1,2,FALSE,4,5,FALSE,0.333333333333333,0.234596379495488,0.465403620504512,4
"225",225,2,4,0.7,27,30,0.0749013081731177,10,3,1,2,FALSE,5,5,TRUE,0.0777777777777777,0.234596379495488,0.465403620504512,3
"226",226,1,4,0.7,15,30,0.53062825106217,5,3,1,2,FALSE,6,5,FALSE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"227",227,3,4,0.7,29,28,-0.0244340253372821,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"228",228,2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE,5,5,TRUE,0.368421052631579,0.234596379495488,0.465403620504512,4
"229",229,3,4,0.7,34,38,0.0791373205587238,15,3,1,2,FALSE,4,5,FALSE,0.0823529411764705,0.234596379495488,0.465403620504512,3
"230",230,2,4,0.7,25,43,0.408128225527648,10,3,1,2,FALSE,5,5,TRUE,0.504,0.234596379495488,0.465403620504512,4
"231",231,3,4,0.7,34,38,0.0791373205587238,15,3,1,2,FALSE,4,5,FALSE,0.0823529411764705,0.234596379495488,0.465403620504512,3
"232",232,2,4,0.7,23,32,0.242093300093872,10,3,1,2,FALSE,5,5,TRUE,0.273913043478261,0.234596379495488,0.465403620504512,4
"233",233,3,4,0.7,28,46,0.371563556432483,15,3,1,2,FALSE,4,5,FALSE,0.45,0.234596379495488,0.465403620504512,4
"234",234,2,4,0.7,14,40,0.832909122935104,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"235",235,3,4,0.7,24,43,0.440939496301824,15,3,1,2,FALSE,4,5,FALSE,0.554166666666666,0.806690907825169,-0.106690907825169,4
"236",236,3,4,0.7,27,30,0.0749013081731177,15,3,1,2,FALSE,4,5,FALSE,0.0777777777777777,0.234596379495488,0.465403620504512,3
"237",237,2,4,0.7,19,32,0.39133059717326,10,3,1,2,FALSE,5,5,TRUE,0.478947368421053,0.234596379495488,0.465403620504512,4
"238",238,1,4,0.7,20,36,0.444685821261446,5,3,1,2,FALSE,6,5,FALSE,0.56,0.806690907825169,-0.106690907825169,4
"239",239,3,4,0.7,25,39,0.330741561912228,15,3,1,2,FALSE,4,5,FALSE,0.392,0.234596379495488,0.465403620504512,4
"240",240,2,4,0.7,24,36,0.300104592450338,10,3,1,2,FALSE,5,5,TRUE,0.35,0.234596379495488,0.465403620504512,4
"241",241,1,4,0.7,9,41,1.24958331557799,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"242",242,3,4,0.7,45,31,-0.245616407166268,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"243",243,3,4,0.7,28,24,-0.105360515657826,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"244",244,2,4,0.7,11,37,0.976273436475865,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"245",245,1,4,0.7,6,37,1.52967294396524,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"246",246,3,4,0.7,32,32,0,15,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.465403620504512,3
"247",247,2,4,0.7,28,29,0.0246926125903714,10,3,1,2,FALSE,5,5,TRUE,0.0249999999999999,0.234596379495488,0.465403620504512,3
"248",248,3,4,0.7,32,36,0.083881483980702,15,3,1,2,FALSE,4,5,FALSE,0.0874999999999999,0.234596379495488,0.465403620504512,3
"249",249,2,4,0.7,19,19,0,10,3,1,2,FALSE,5,5,TRUE,0,0.234596379495488,0.465403620504512,3
"250",250,1,4,0.7,5,36,1.6752256529721,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"251",251,2,4,0.7,26,29,0.077673038318218,10,3,1,2,FALSE,5,5,TRUE,0.0807692307692307,0.234596379495488,0.465403620504512,3
"252",252,2,4,0.7,24,37,0.321479452035072,10,3,1,2,FALSE,5,5,TRUE,0.379166666666667,0.234596379495488,0.465403620504512,4
"253",253,1,4,0.7,11,34,0.901638455087285,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"254",254,2,4,0.7,26,24,-0.055350095083165,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,3
"255",255,1,4,0.7,10,35,1.01160091167848,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"256",256,2,4,0.7,17,40,0.666319938326801,10,3,1,2,FALSE,5,5,TRUE,0.947058823529412,0.806690907825169,-0.106690907825169,5
"257",257,1,4,0.7,10,31,0.904218150639886,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"258",258,2,4,0.7,17,33,0.506108633887852,10,3,1,2,FALSE,5,5,TRUE,0.658823529411765,0.806690907825169,-0.106690907825169,4
"259",259,3,4,0.7,30,39,0.19062035960865,15,3,1,2,FALSE,4,5,FALSE,0.21,0.234596379495488,0.465403620504512,3
"260",260,1,4,0.7,9,39,1.20397280432594,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"261",261,3,4,0.7,29,31,0.0471467784257019,15,3,1,2,FALSE,4,5,FALSE,0.0482758620689654,0.234596379495488,0.465403620504512,3
"262",262,2,4,0.7,22,27,0.147635998806065,10,3,1,2,FALSE,5,5,TRUE,0.15909090909091,0.234596379495488,0.465403620504512,3
"263",263,1,4,0.7,11,30,0.792581077548132,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"264",264,2,4,0.7,11,42,1.08947980510484,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"265",265,1,4,0.7,7,26,1.06471073699243,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"266",266,3,4,0.7,29,39,0.216223108469636,15,3,1,2,FALSE,4,5,FALSE,0.241379310344828,0.234596379495488,0.465403620504512,3
"267",267,1,4,0.7,14,31,0.615185639090233,5,3,1,2,FALSE,6,5,FALSE,0.849999999999999,0.806690907825169,-0.106690907825169,5
"268",268,3,4,0.7,13,40,0.897656652329262,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,5
"269",269,2,4,0.7,15,36,0.683096844706444,10,3,1,2,FALSE,5,5,TRUE,0.98,0.806690907825169,-0.106690907825169,5
"270",270,1,4,0.7,9,31,0.997358554962937,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"271",271,3,4,0.7,38,36,-0.0375379193190652,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"272",272,2,4,0.7,23,31,0.217912501896657,10,3,1,2,FALSE,5,5,TRUE,0.243478260869565,0.234596379495488,0.465403620504512,3
"273",273,1,4,0.7,9,31,0.997358554962937,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"274",274,3,4,0.7,33,31,-0.0433504408736137,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"275",275,2,4,0.7,15,42,0.815364813284194,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"276",276,3,4,0.7,23,31,0.217912501896657,15,3,1,2,FALSE,4,5,FALSE,0.243478260869565,0.234596379495488,0.465403620504512,3
"277",277,1,4,0.7,7,35,1.33500106673234,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"278",278,2,4,0.7,24,38,0.342406972141027,10,3,1,2,FALSE,5,5,TRUE,0.408333333333333,0.234596379495488,0.465403620504512,4
"279",279,1,4,0.7,7,35,1.33500106673234,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"280",280,3,4,0.7,25,40,0.350656871613169,15,3,1,2,FALSE,4,5,FALSE,0.419999999999999,0.234596379495488,0.465403620504512,4
"281",281,3,4,0.7,30,40,0.209720530982069,15,3,1,2,FALSE,4,5,FALSE,0.233333333333333,0.234596379495488,0.465403620504512,3
"282",282,1,4,0.7,17,29,0.401535829968275,5,3,1,2,FALSE,6,5,FALSE,0.494117647058824,0.234596379495488,0.465403620504512,4
"283",283,3,4,0.7,30,42,0.246860077931526,15,3,1,2,FALSE,4,5,FALSE,0.28,0.234596379495488,0.465403620504512,4
"284",284,2,4,0.7,26,38,0.279960026357871,10,3,1,2,FALSE,5,5,TRUE,0.323076923076923,0.234596379495488,0.465403620504512,4
"285",285,2,4,0.7,18,36,0.53062825106217,10,3,1,2,FALSE,5,5,TRUE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"286",286,1,4,0.7,9,24,0.773189888233481,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"287",287,3,4,0.7,19,24,0.169076330043934,15,3,1,2,FALSE,4,5,FALSE,0.184210526315789,0.234596379495488,0.465403620504512,3
"288",288,2,4,0.7,19,40,0.573058858191876,10,3,1,2,FALSE,5,5,TRUE,0.773684210526316,0.806690907825169,-0.106690907825169,5
"289",289,1,4,0.7,13,36,0.80578881671591,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"290",290,2,4,0.7,23,38,0.376051222901871,10,3,1,2,FALSE,5,5,TRUE,0.456521739130435,0.234596379495488,0.465403620504512,4
"291",291,3,4,0.7,26,33,0.172659645882218,15,3,1,2,FALSE,4,5,FALSE,0.188461538461539,0.234596379495488,0.465403620504512,3
"292",292,2,4,0.7,24,39,0.362905493689368,10,3,1,2,FALSE,5,5,TRUE,0.437499999999999,0.234596379495488,0.465403620504512,4
"293",293,3,4,0.7,29,21,-0.214559807622818,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"294",294,2,4,0.7,21,38,0.448950220047903,10,3,1,2,FALSE,5,5,TRUE,0.566666666666666,0.806690907825169,-0.106690907825169,4
"295",295,1,4,0.7,8,29,1.04292338280752,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"296",296,2,4,0.7,11,31,0.82098055206983,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"297",297,3,4,0.7,34,40,0.116474990996368,15,3,1,2,FALSE,4,5,FALSE,0.123529411764706,0.234596379495488,0.465403620504512,3
"298",298,2,4,0.7,22,36,0.368423836427815,10,3,1,2,FALSE,5,5,TRUE,0.445454545454545,0.234596379495488,0.465403620504512,4
"299",299,1,4,0.7,12,37,0.899483613557774,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"300",300,3,4,0.7,23,35,0.311313676985058,15,3,1,2,FALSE,4,5,FALSE,0.365217391304348,0.234596379495488,0.465403620504512,4
"301",301,1,4,0.7,16,32,0.53062825106217,5,3,1,2,FALSE,6,5,FALSE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"302",302,3,4,0.7,36,31,-0.102278849120418,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"303",303,2,4,0.7,19,40,0.573058858191876,10,3,1,2,FALSE,5,5,TRUE,0.773684210526316,0.806690907825169,-0.106690907825169,5
"304",304,3,4,0.7,25,32,0.17898265552844,15,3,1,2,FALSE,4,5,FALSE,0.196,0.234596379495488,0.465403620504512,3
"305",305,3,4,0.7,36,31,-0.102278849120418,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"306",306,2,4,0.7,24,40,0.382992252256106,10,3,1,2,FALSE,5,5,TRUE,0.466666666666667,0.234596379495488,0.465403620504512,4
"307",307,2,4,0.7,22,30,0.226773319364789,10,3,1,2,FALSE,5,5,TRUE,0.254545454545455,0.234596379495488,0.465403620504512,4
"308",308,3,4,0.7,36,27,-0.192371892647456,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"309",309,1,4,0.7,13,37,0.829559036049822,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"310",310,2,4,0.7,22,32,0.276253376628158,10,3,1,2,FALSE,5,5,TRUE,0.318181818181818,0.234596379495488,0.465403620504512,4
"311",311,1,4,0.7,13,34,0.756483055731756,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"312",312,1,4,0.7,17,34,0.53062825106217,5,3,1,2,FALSE,6,5,FALSE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"313",313,1,4,0.7,7,38,1.41098697371026,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"314",314,3,4,0.7,23,28,0.141650517063027,15,3,1,2,FALSE,4,5,FALSE,0.152173913043478,0.234596379495488,0.465403620504512,3
"315",315,1,4,0.7,7,34,1.30833281965018,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"316",316,2,4,0.7,26,36,0.238411023444998,10,3,1,2,FALSE,5,5,TRUE,0.269230769230769,0.234596379495488,0.465403620504512,4
"317",317,3,4,0.7,35,31,-0.083381608939051,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"318",318,1,4,0.7,12,40,0.968250470804866,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"319",319,2,4,0.7,22,30,0.226773319364789,10,3,1,2,FALSE,5,5,TRUE,0.254545454545455,0.234596379495488,0.465403620504512,4
"320",320,3,4,0.7,33,28,-0.112117298120706,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"321",321,1,4,0.7,6,40,1.6027489242833,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"322",322,3,4,0.7,27,42,0.328504066972036,15,3,1,2,FALSE,4,5,FALSE,0.388888888888889,0.234596379495488,0.465403620504512,4
"323",323,3,4,0.7,35,35,0,15,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.465403620504512,3
"324",324,1,4,0.7,13,45,1.00176246267819,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"325",325,1,4,0.7,10,36,1.03673688495002,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"326",326,3,4,0.7,28,29,0.0246926125903714,15,3,1,2,FALSE,4,5,FALSE,0.0249999999999999,0.234596379495488,0.465403620504512,3
"327",327,2,4,0.7,16,34,0.580817995586026,10,3,1,2,FALSE,5,5,TRUE,0.787500000000001,0.806690907825169,-0.106690907825169,5
"328",328,3,4,0.7,28,32,0.0953101798043249,15,3,1,2,FALSE,4,5,FALSE,0.1,0.234596379495488,0.465403620504512,3
"329",329,2,4,0.7,19,24,0.169076330043934,10,3,1,2,FALSE,5,5,TRUE,0.184210526315789,0.234596379495488,0.465403620504512,3
"330",330,3,4,0.7,28,27,-0.0253178079842899,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"331",331,2,4,0.7,12,29,0.688971809149465,10,3,1,2,FALSE,5,5,TRUE,0.991666666666667,0.806690907825169,-0.106690907825169,5
"332",332,2,4,0.7,25,25,0,10,3,1,2,FALSE,5,5,TRUE,0,0.234596379495488,0.465403620504512,3
"333",333,3,4,0.7,26,34,0.195060582571384,15,3,1,2,FALSE,4,5,FALSE,0.215384615384615,0.234596379495488,0.465403620504512,3
"334",334,1,4,0.7,8,36,1.23837423104327,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"335",335,3,4,0.7,28,31,0.0723206615796261,15,3,1,2,FALSE,4,5,FALSE,0.075,0.234596379495488,0.465403620504512,3
"336",336,2,4,0.7,26,33,0.172659645882218,10,3,1,2,FALSE,5,5,TRUE,0.188461538461539,0.234596379495488,0.465403620504512,3
"337",337,3,4,0.7,23,40,0.416992613279232,15,3,1,2,FALSE,4,5,FALSE,0.517391304347826,0.234596379495488,0.465403620504512,4
"338",338,1,4,0.7,9,44,1.3143208614948,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"339",339,3,4,0.7,32,29,-0.0678774224030858,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"340",340,2,4,0.7,20,43,0.590560591784844,10,3,1,2,FALSE,5,5,TRUE,0.804999999999999,0.806690907825169,-0.106690907825169,5
"341",341,1,4,0.7,12,46,1.09304124361865,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"342",342,2,4,0.7,21,32,0.312374685042152,10,3,1,2,FALSE,5,5,TRUE,0.366666666666666,0.234596379495488,0.465403620504512,4
"343",343,1,4,0.7,12,27,0.628608659422374,5,3,1,2,FALSE,6,5,FALSE,0.875,0.806690907825169,-0.106690907825169,5
"344",344,2,4,0.7,19,28,0.286365416567034,10,3,1,2,FALSE,5,5,TRUE,0.331578947368421,0.234596379495488,0.465403620504512,4
"345",345,3,4,0.7,30,35,0.110348057168865,15,3,1,2,FALSE,4,5,FALSE,0.116666666666666,0.234596379495488,0.465403620504512,3
"346",346,3,4,0.7,33,36,0.06169356900534,15,3,1,2,FALSE,4,5,FALSE,0.0636363636363637,0.234596379495488,0.465403620504512,3
"347",347,1,4,0.7,14,24,0.405465108108164,5,3,1,2,FALSE,6,5,FALSE,0.499999999999999,0.234596379495488,0.465403620504512,4
"348",348,2,4,0.7,16,46,0.838329190404443,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"349",349,3,4,0.7,26,31,0.126293725324292,15,3,1,2,FALSE,4,5,FALSE,0.134615384615385,0.234596379495488,0.465403620504512,3
"350",350,2,4,0.7,27,43,0.346998649608201,10,3,1,2,FALSE,5,5,TRUE,0.414814814814816,0.234596379495488,0.465403620504512,4
"351",351,3,4,0.7,34,36,0.0403512955235672,15,3,1,2,FALSE,4,5,FALSE,0.0411764705882351,0.234596379495488,0.465403620504512,3
"352",352,1,4,0.7,6,32,1.39459316393459,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"353",353,3,4,0.7,26,23,-0.0842180790840171,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"354",354,1,4,0.7,12,33,0.799756915618204,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"355",355,3,4,0.7,29,33,0.0921704597996571,15,3,1,2,FALSE,4,5,FALSE,0.096551724137931,0.234596379495488,0.465403620504512,3
"356",356,1,4,0.7,8,38,1.28785428830664,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"357",357,1,4,0.7,17,42,0.707745979981098,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"358",358,2,4,0.7,24,20,-0.124052648669979,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,3
"359",359,1,4,0.7,12,29,0.688971809149465,5,3,1,2,FALSE,6,5,FALSE,0.991666666666667,0.806690907825169,-0.106690907825169,5
"360",360,2,4,0.7,21,34,0.360002734031407,10,3,1,2,FALSE,5,5,TRUE,0.433333333333333,0.234596379495488,0.465403620504512,4
"361",361,3,4,0.7,34,36,0.0403512955235672,15,3,1,2,FALSE,4,5,FALSE,0.0411764705882351,0.234596379495488,0.465403620504512,3
"362",362,1,4,0.7,16,35,0.60499879378324,5,3,1,2,FALSE,6,5,FALSE,0.831249999999999,0.806690907825169,-0.106690907825169,5
"363",363,2,4,0.7,17,33,0.506108633887852,10,3,1,2,FALSE,5,5,TRUE,0.658823529411765,0.806690907825169,-0.106690907825169,4
"364",364,1,4,0.7,9,39,1.20397280432594,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"365",365,3,4,0.7,24,24,0,15,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.465403620504512,3
"366",366,1,4,0.7,13,26,0.53062825106217,5,3,1,2,FALSE,6,5,FALSE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"367",367,3,4,0.7,34,26,-0.179971379449001,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"368",368,2,4,0.7,22,44,0.53062825106217,10,3,1,2,FALSE,5,5,TRUE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"369",369,1,4,0.7,12,29,0.688971809149465,5,3,1,2,FALSE,6,5,FALSE,0.991666666666667,0.806690907825169,-0.106690907825169,5
"370",370,1,4,0.7,9,40,1.22703807725693,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"371",371,3,4,0.7,38,31,-0.138052877343368,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"372",372,3,4,0.7,35,39,0.0769610411361282,15,3,1,2,FALSE,4,5,FALSE,0.0799999999999998,0.234596379495488,0.465403620504512,3
"373",373,1,4,0.7,9,27,0.8754687373539,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"374",374,3,4,0.7,32,32,0,15,3,1,2,FALSE,4,5,FALSE,0,0.234596379495488,0.465403620504512,3
"375",375,1,4,0.7,15,33,0.609765571620894,5,3,1,2,FALSE,6,5,FALSE,0.839999999999999,0.806690907825169,-0.106690907825169,5
"376",376,3,4,0.7,26,30,0.102278849120418,15,3,1,2,FALSE,4,5,FALSE,0.107692307692308,0.234596379495488,0.465403620504512,3
"377",377,2,4,0.7,11,30,0.792581077548132,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"378",378,2,4,0.7,21,33,0.336472236621213,10,3,1,2,FALSE,5,5,TRUE,0.4,0.234596379495488,0.465403620504512,4
"379",379,3,4,0.7,30,44,0.282669530628237,15,3,1,2,FALSE,4,5,FALSE,0.326666666666667,0.234596379495488,0.465403620504512,4
"380",380,2,4,0.7,29,25,-0.101536419219423,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,3
"381",381,3,4,0.7,30,27,-0.0725706928348355,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"382",382,2,4,0.7,16,32,0.53062825106217,10,3,1,2,FALSE,5,5,TRUE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"383",383,1,4,0.7,10,26,0.751416088683921,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"384",384,3,4,0.7,30,48,0.350656871613169,15,3,1,2,FALSE,4,5,FALSE,0.419999999999999,0.234596379495488,0.465403620504512,4
"385",385,1,4,0.7,7,33,1.28093384546206,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"386",386,2,4,0.7,16,33,0.556037966587539,10,3,1,2,FALSE,5,5,TRUE,0.743750000000001,0.806690907825169,-0.106690907825169,4
"387",387,2,4,0.7,21,31,0.287682072451781,10,3,1,2,FALSE,5,5,TRUE,0.333333333333333,0.234596379495488,0.465403620504512,4
"388",388,3,4,0.7,36,32,-0.0809690625336671,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"389",389,3,4,0.7,32,44,0.233093882167378,15,3,1,2,FALSE,4,5,FALSE,0.2625,0.234596379495488,0.465403620504512,4
"390",390,2,4,0.7,10,37,1.06125650212434,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"391",391,3,4,0.7,33,28,-0.112117298120706,15,3,1,2,FALSE,4,5,FALSE,NA,NA,NA,3
"392",392,2,4,0.7,18,19,0.0381517659643761,10,3,1,2,FALSE,5,5,TRUE,0.0388888888888888,0.234596379495488,0.465403620504512,3
"393",393,1,4,0.7,12,35,0.8508629265517,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"394",394,1,4,0.7,7,32,1.25276296849537,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"395",395,2,4,0.7,21,29,0.23638877806423,10,3,1,2,FALSE,5,5,TRUE,0.266666666666666,0.234596379495488,0.465403620504512,4
"396",396,3,4,0.7,35,40,0.0953101798043249,15,3,1,2,FALSE,4,5,FALSE,0.1,0.234596379495488,0.465403620504512,3
"397",397,2,4,0.7,24,35,0.278262850535289,10,3,1,2,FALSE,5,5,TRUE,0.320833333333333,0.234596379495488,0.465403620504512,4
"398",398,1,4,0.7,9,32,1.02564326880152,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"399",399,3,4,0.7,29,39,0.216223108469636,15,3,1,2,FALSE,4,5,FALSE,0.241379310344828,0.234596379495488,0.465403620504512,3
"400",400,2,4,0.7,14,35,0.717839793150317,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"401",401,1,4,0.7,6,36,1.50407739677627,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"402",402,2,4,0.7,18,45,0.717839793150317,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,5
"403",403,1,4,0.7,12,24,0.53062825106217,5,3,1,2,FALSE,6,5,FALSE,0.699999999999999,0.806690907825169,-0.106690907825169,4
"404",404,2,4,0.7,25,31,0.155292884406035,10,3,1,2,FALSE,5,5,TRUE,0.168,0.234596379495488,0.465403620504512,3
"405",405,1,4,0.7,7,35,1.33500106673234,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"406",406,1,4,0.7,12,33,0.799756915618204,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,5
"407",407,2,4,0.7,8,32,1.1314021114911,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"408",408,2,4,0.7,13,49,1.07788615815099,10,3,1,2,FALSE,5,5,TRUE,NA,NA,NA,6
"409",409,3,4,0.7,33,34,0.0209902758918358,15,3,1,2,FALSE,4,5,FALSE,0.0212121212121212,0.234596379495488,0.465403620504512,3
"410",410,1,4,0.7,9,42,1.27163145279975,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"411",411,1,4,0.7,13,30,0.649918446009125,5,3,1,2,FALSE,6,5,FALSE,0.915384615384615,0.806690907825169,-0.106690907825169,5
"412",412,2,4,0.7,21,27,0.182321556793955,10,3,1,2,FALSE,5,5,TRUE,0.2,0.234596379495488,0.465403620504512,3
"413",413,3,4,0.7,18,41,0.638925626393307,15,3,1,2,FALSE,4,5,FALSE,0.894444444444445,0.806690907825169,-0.106690907825169,5
"414",414,1,4,0.7,15,29,0.502793452068726,5,3,1,2,FALSE,6,5,FALSE,0.653333333333333,0.806690907825169,-0.106690907825169,4
"415",415,3,4,0.7,28,34,0.139761942375159,15,3,1,2,FALSE,4,5,FALSE,0.15,0.234596379495488,0.465403620504512,3
"416",416,3,4,0.7,26,27,0.0265670273847217,15,3,1,2,FALSE,4,5,FALSE,0.0269230769230768,0.234596379495488,0.465403620504512,3
"417",417,2,4,0.7,27,40,0.290455999334506,10,3,1,2,FALSE,5,5,TRUE,0.337037037037037,0.234596379495488,0.465403620504512,4
"418",418,2,4,0.7,19,29,0.313657558855042,10,3,1,2,FALSE,5,5,TRUE,0.368421052631579,0.234596379495488,0.465403620504512,4
"419",419,1,4,0.7,9,31,0.997358554962937,5,3,1,2,FALSE,6,5,FALSE,NA,NA,NA,6
"420",420,2,4,0.7,24,36,0.300104592450338,10,3,1,2,FALSE,5,5,TRUE,0.35,0.234596379495488,0.465403620504512,4
